__time,/eta_hat/lat,/eta_hat/lon,/eta_hat/phi,/eta_hat/psi,/eta_hat/theta,/eta_hat/z,/eta_setpoint/lat,/eta_setpoint/lon,/eta_setpoint/phi,/eta_setpoint/psi,/eta_setpoint/theta,/eta_setpoint/z,/nu_hat/p,/nu_hat/q,/nu_hat/r,/nu_hat/u,/nu_hat/v,/nu_hat/w,/nu_setpoint/p,/nu_setpoint/q,/nu_setpoint/r,/nu_setpoint/u,/nu_setpoint/v,/nu_setpoint/w,/thruster_1_feedback/active,/thruster_1_feedback/azimuth_deg,/thruster_1_feedback/error,/thruster_1_feedback/pitch,/thruster_1_feedback/rps,/thruster_1_feedback/thruster_id,/thruster_1_setpoints/active,/thruster_1_setpoints/azimuth_deg,/thruster_1_setpoints/error,/thruster_1_setpoints/pitch,/thruster_1_setpoints/rps,/thruster_1_setpoints/thruster_id,/thruster_2_feedback/active,/thruster_2_feedback/azimuth_deg,/thruster_2_feedback/error,/thruster_2_feedback/pitch,/thruster_2_feedback/rps,/thruster_2_feedback/thruster_id,/thruster_2_setpoints/active,/thruster_2_setpoints/azimuth_deg,/thruster_2_setpoints/error,/thruster_2_setpoints/pitch,/thruster_2_setpoints/rps,/thruster_2_setpoints/thruster_id
1732792749.147657,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.528333333,1.000000000,,,,,,,,,,,,,,,,,,
1732792749.153106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.240000000,2.000000000,,,,,,
1732792749.153356,,,,,,,0.000000000,0.000000000,0.000000000,-2.460914135,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.157640,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.051444400,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.163657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.944788719,1.000000000,,,,,,,,,,,,
1732792749.163922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.866561106,2.000000000
1732792749.170131,62.469940186,6.239805698,0.049269654,-2.234848976,0.000000000,0.060108978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.171285,,,,,,,,,,,,,0.000000000,0.000000000,-0.050397716,0.387830585,0.111149669,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.260560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.240000000,2.000000000,,,,,,
1732792749.260627,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.528333333,1.000000000,,,,,,,,,,,,,,,,,,
1732792749.260649,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.051444400,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.260666,,,,,,,0.000000000,0.000000000,0.000000000,-2.460914135,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.262886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.904100792,1.000000000,,,,,,,,,,,,
1732792749.262927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.835653734,2.000000000
1732792749.270626,,,,,,,,,,,,,0.000000000,0.000000000,-0.050300773,0.386829287,0.110796846,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.271400,62.469940186,6.239805222,0.050255548,-2.234853506,0.000000000,0.061311770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.347483,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.528333333,1.000000000,,,,,,,,,,,,,,,,,,
1732792749.347729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.240000000,2.000000000,,,,,,
1732792749.355772,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.051444400,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.355888,,,,,,,0.000000000,0.000000000,0.000000000,-2.460914135,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.359139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.869988307,1.000000000,,,,,,,,,,,,
1732792749.359183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.812234246,2.000000000
1732792749.367840,62.469940186,6.239804745,0.000000000,-2.239896774,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.369030,,,,,,,,,,,,,0.000000000,0.000000000,-0.050433114,0.385668218,0.110491358,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.447379,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.078333333,1.000000000,,,,,,,,,,,,,,,,,,
1732792749.447558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.988333333,2.000000000,,,,,,
1732792749.455630,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.051444400,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.455671,,,,,,,0.000000000,0.000000000,0.000000000,-2.460914135,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.460994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.918575367,1.000000000,,,,,,,,,,,,
1732792749.461400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.713454828,2.000000000
1732792749.476629,,,,,,,,,,,,,0.000000000,0.000000000,-0.050005924,0.384386212,0.110222869,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.476736,62.469940186,6.239804268,0.057554532,-2.239141941,0.000000000,0.070216529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.551062,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.078333333,1.000000000,,,,,,,,,,,,,,,,,,
1732792749.551172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.988333333,2.000000000,,,,,,
1732792749.557274,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.051444400,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.557310,,,,,,,0.000000000,0.000000000,0.000000000,-2.460914135,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.564740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.866018036,1.000000000,,,,,,,,,,,,
1732792749.564797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.729776074,2.000000000
1732792749.573643,62.469940186,6.239803314,0.000000000,-2.244139433,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.573699,,,,,,,,,,,,,0.000000000,0.000000000,-0.049975179,0.383429706,0.110180482,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.648691,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.078333333,1.000000000,,,,,,,,,,,,,,,,,,
1732792749.648829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.988333333,2.000000000,,,,,,
1732792749.656022,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.051444400,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.656070,,,,,,,0.000000000,0.000000000,0.000000000,-2.460914135,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.671639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.898709758,1.000000000,,,,,,,,,,,,
1732792749.671685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.631790202,2.000000000
1732792749.671706,,,,,,,,,,,,,0.000000000,0.000000000,-0.049406160,0.383018374,0.108649530,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.671724,62.469940186,6.239802837,0.064415500,-2.242638588,0.000000000,0.078586914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.747479,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.078333333,1.000000000,,,,,,,,,,,,,,,,,,
1732792749.747527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.988333333,2.000000000,,,,,,
1732792749.750841,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.051444400,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.750881,,,,,,,0.000000000,0.000000000,0.000000000,-2.460914135,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.763949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.798837630,1.000000000,,,,,,,,,,,,
1732792749.764948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.636867518,2.000000000
1732792749.773593,,,,,,,,,,,,,0.000000000,0.000000000,-0.049344093,0.382243931,0.107278585,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.773647,62.469940186,6.239802361,0.000000000,-2.247573137,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.852927,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.078333333,1.000000000,,,,,,,,,,,,,,,,,,
1732792749.852974,,,,,,,0.000000000,0.000000000,0.000000000,-2.460914135,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.853502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.823903395,1.000000000,,,,,,,,,,,,
1732792749.853535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.531755545,2.000000000
1732792749.858461,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.051444400,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.858699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.988333333,2.000000000,,,,,,
1732792749.871100,,,,,,,,,,,,,0.000000000,0.000000000,-0.048738435,0.380809367,0.107216582,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.871149,62.469940186,6.239801407,0.068773568,-2.245569468,0.000000000,0.083903745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.953681,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.051444400,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.953724,,,,,,,0.000000000,0.000000000,0.000000000,-2.460914135,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.960673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.988333333,2.000000000,,,,,,
1732792749.960727,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.078333333,1.000000000,,,,,,,,,,,,,,,,,,
1732792749.976672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.748166112,1.000000000,,,,,,,,,,,,
1732792749.976726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.584917674,2.000000000
1732792749.976745,,,,,,,,,,,,,0.000000000,0.000000000,-0.048408277,0.379679203,0.106009930,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792749.976763,62.469940186,6.239800930,0.070557572,-2.243354559,0.000000000,0.086080231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.048200,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.078333333,1.000000000,,,,,,,,,,,,,,,,,,
1732792750.050847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.988333333,2.000000000,,,,,,
1732792750.062863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.673823183,1.000000000,,,,,,,,,,,,
1732792750.062907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.612132900,2.000000000
1732792750.062925,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.051444400,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.062940,,,,,,,0.000000000,0.000000000,0.000000000,-2.460914135,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.066870,62.469936371,6.239800453,0.000000000,-2.248212814,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.068726,,,,,,,,,,,,,0.000000000,0.000000000,-0.048581764,0.378371775,0.104932763,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.147386,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.078333333,1.000000000,,,,,,,,,,,,,,,,,,
1732792750.147518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.988333333,2.000000000,,,,,,
1732792750.152834,,,,,,,0.000000000,0.000000000,0.000000000,-2.460914135,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.153503,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.051444400,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.166438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.732487460,1.000000000,,,,,,,,,,,,
1732792750.166576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.512645634,2.000000000
1732792750.169700,,,,,,,,,,,,,0.000000000,0.000000000,-0.048120867,0.376938552,0.103968300,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.169738,62.469936371,6.239799976,0.075626962,-2.245462179,0.000000000,0.092264898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.247336,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.871666667,1.000000000,,,,,,,,,,,,,,,,,,
1732792750.247464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.610000000,2.000000000,,,,,,
1732792750.251680,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.051444400,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.251714,,,,,,,0.000000000,0.000000000,0.000000000,-2.460914135,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.269737,,,,,,,,,,,,,0.000000000,0.000000000,-0.047956347,0.375489444,0.103174917,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.269791,62.469936371,6.239799500,0.072405241,-2.243017197,0.000000000,0.088334389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.273005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.653343908,1.000000000,,,,,,,,,,,,
1732792750.275659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.568327569,2.000000000
1732792750.352249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.610000000,2.000000000,,,,,,
1732792750.352303,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.871666667,1.000000000,,,,,,,,,,,,,,,,,,
1732792750.357850,,,,,,,0.000000000,0.000000000,0.000000000,-2.460914135,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.358929,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.051444400,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.366288,62.469936371,6.239799023,0.000000000,-2.247844219,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.367969,,,,,,,,,,,,,0.000000000,0.000000000,-0.048268586,0.373953074,0.102472454,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.373239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.595745473,1.000000000,,,,,,,,,,,,
1732792750.373275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.600722549,2.000000000
1732792750.456177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.610000000,2.000000000,,,,,,
1732792750.456227,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.871666667,1.000000000,,,,,,,,,,,,,,,,,,
1732792750.465775,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.051444400,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.465823,,,,,,,0.000000000,0.000000000,0.000000000,-2.460914135,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.470711,62.469936371,6.239798546,0.074490137,-2.245186329,0.000000000,0.090877973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.473690,,,,,,,,,,,,,0.000000000,0.000000000,-0.047913466,0.372413963,0.102389030,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.474558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.672852385,1.000000000,,,,,,,,,,,,
1732792750.474666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.501411827,2.000000000
1732792750.550122,,,,,,,0.000000000,0.000000000,0.000000000,-2.460914135,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.550836,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.051444400,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.557663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.610000000,2.000000000,,,,,,
1732792750.557712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.604342578,1.000000000,,,,,,,,,,,,
1732792750.557743,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.871666667,1.000000000,,,,,,,,,,,,,,,,,,
1732792750.557771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.553738560,2.000000000
1732792750.572098,62.469936371,6.239798069,0.072443299,-2.242723465,0.000000000,0.088380828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.572681,,,,,,,,,,,,,0.000000000,0.000000000,-0.047814414,0.370684057,0.101725422,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.654633,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.051444400,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.654679,,,,,,,0.000000000,0.000000000,0.000000000,-2.460914135,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.657147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.560250657,1.000000000,,,,,,,,,,,,
1732792750.657386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.592923348,2.000000000
1732792750.668454,,,,,,,,,,,,,0.000000000,0.000000000,-0.047887102,0.368955553,0.101141199,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.668503,62.469936371,6.239797592,0.070452005,-2.240467072,0.000000000,0.085951447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.754073,,,,,,,0.000000000,0.000000000,0.000000000,-2.460914135,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.754134,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.051444400,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.759717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.529720576,1.000000000,,,,,,,,,,,,
1732792750.763644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.618046693,2.000000000
1732792750.769286,,,,,,,,,,,,,0.000000000,0.000000000,-0.048350215,0.367541760,0.101060174,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.769331,62.469936371,6.239797115,0.000000000,-2.245302200,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.852901,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.051444400,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.852939,,,,,,,0.000000000,0.000000000,0.000000000,-2.460914135,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.857093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.615116908,1.000000000,,,,,,,,,,,,
1732792750.857365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.506232580,2.000000000
1732792750.871321,,,,,,,,,,,,,0.000000000,0.000000000,-0.048406631,0.366120875,0.100977778,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.871374,62.469936371,6.239796162,0.000000000,-2.250142813,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.952117,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.051444400,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.952163,,,,,,,0.000000000,0.000000000,0.000000000,-2.460914135,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.954981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.673589925,1.000000000,,,,,,,,,,,,
1732792750.955201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.417285052,2.000000000
1732792750.964310,,,,,,,,,,,,,0.000000000,0.000000000,-0.048171867,0.364695102,0.100893989,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792750.964351,62.469936371,6.239795685,0.000000000,-2.254959822,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792751.037617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.610000000,2.000000000,,,,,,
1732792751.037665,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.871666667,1.000000000,,,,,,,,,,,,,,,,,,
1732792751.052357,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.051444400,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792751.052408,,,,,,,0.000000000,0.000000000,0.000000000,-2.460914135,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792751.067855,62.469936371,6.239795208,0.083316378,-2.251367331,0.000000000,0.101645984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792751.072698,,,,,,,,,,,,,0.000000000,0.000000000,-0.047390260,0.362830520,0.100500852,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792751.073815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.713393936,1.000000000,,,,,,,,,,,,
1732792751.073865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.346116845,2.000000000
1732792751.082402,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.871666667,1.000000000,,,,,,,,,,,,,,,,,,
1732792751.085766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,2.610000000,2.000000000,,,,,,
